Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,TotalScore,AvgScore,PerformanceCategory
female,group B,some high school,standard,none,single,sometimes,yes,2.0,school_bus,5 - 10,58,72,67,197,65.66666666666667,Good
male,group B,high school,standard,none,married,regularly,yes,4.0,school_bus,< 5,79,75,66,220,73.33333333333333,Good
male,group C,,standard,none,divorced,never,yes,2.0,school_bus,5 - 10,38,41,39,118,39.333333333333336,Poor
male,group E,some college,free/reduced,completed,married,never,yes,1.0,school_bus,< 5,94,88,82,264,88.0,Excellent
male,group E,some high school,standard,completed,married,sometimes,yes,5.0,school_bus,5 - 10,71,74,66,211,70.33333333333333,Good
male,group C,bachelor's degree,free/reduced,,divorced,regularly,,7.0,school_bus,> 10,71,75,79,225,75.0,Good
male,group D,associate's degree,standard,completed,married,never,yes,3.0,private,5 - 10,83,84,82,249,83.0,Excellent
female,group B,associate's degree,standard,none,married,,yes,0.0,private,< 5,55,49,56,160,53.333333333333336,Average
male,group B,some high school,free/reduced,none,single,sometimes,no,3.0,private,< 5,60,66,55,181,60.333333333333336,Good
male,group B,some high school,standard,none,married,never,yes,4.0,private,< 5,61,53,44,158,52.666666666666664,Average
male,group C,high school,free/reduced,none,married,sometimes,yes,4.0,private,5 - 10,50,43,47,140,46.666666666666664,Average
female,group B,bachelor's degree,free/reduced,none,,sometimes,yes,0.0,,< 5,65,73,72,210,70.0,Good
female,group D,associate's degree,standard,completed,single,sometimes,yes,3.0,school_bus,< 5,63,71,81,215,71.66666666666667,Good
male,group C,bachelor's degree,standard,none,married,regularly,no,4.0,school_bus,5 - 10,70,64,64,198,66.0,Good
female,,master's degree,free/reduced,none,single,sometimes,no,2.0,private,> 10,53,59,57,169,56.333333333333336,Average
female,group C,some college,standard,none,married,regularly,no,3.0,school_bus,5 - 10,50,58,55,163,54.333333333333336,Average
female,group B,high school,free/reduced,completed,,sometimes,yes,1.0,school_bus,5 - 10,45,57,55,157,52.333333333333336,Average
female,group C,associate's degree,standard,completed,married,never,no,3.0,school_bus,5 - 10,75,83,88,246,82.0,Excellent
female,group D,some college,standard,none,married,sometimes,no,4.0,school_bus,< 5,78,81,87,246,82.0,Excellent
male,group C,high school,standard,none,divorced,sometimes,no,1.0,school_bus,> 10,63,62,69,194,64.66666666666667,Good
female,group B,bachelor's degree,standard,completed,married,sometimes,yes,1.0,private,5 - 10,61,81,81,223,74.33333333333333,Good
female,group A,some high school,standard,none,divorced,sometimes,yes,0.0,school_bus,5 - 10,58,60,59,177,59.0,Average
male,group D,associate's degree,free/reduced,none,single,regularly,yes,5.0,school_bus,5 - 10,92,77,80,249,83.0,Excellent
male,group D,some college,standard,completed,divorced,never,yes,0.0,school_bus,< 5,87,81,75,243,81.0,Excellent
male,group B,master's degree,standard,none,married,sometimes,yes,5.0,private,5 - 10,61,49,49,159,53.0,Average
female,group C,associate's degree,standard,none,married,never,yes,1.0,school_bus,5 - 10,86,91,85,262,87.33333333333333,Excellent
male,group D,bachelor's degree,free/reduced,none,married,regularly,yes,3.0,private,5 - 10,76,74,68,218,72.66666666666667,Good
male,group E,high school,standard,none,single,never,yes,1.0,private,,97,83,80,260,86.66666666666667,Excellent
male,,associate's degree,free/reduced,none,single,never,yes,2.0,school_bus,5 - 10,48,48,48,144,48.0,Average
female,group C,associate's degree,standard,completed,single,sometimes,no,1.0,private,5 - 10,84,92,93,269,89.66666666666667,Excellent
female,group C,some college,free/reduced,none,divorced,regularly,yes,3.0,school_bus,5 - 10,78,83,82,243,81.0,Excellent
male,group A,some college,free/reduced,completed,married,sometimes,yes,1.0,school_bus,5 - 10,66,74,75,215,71.66666666666667,Good
female,,associate's degree,standard,none,divorced,sometimes,no,6.0,school_bus,< 5,57,58,56,171,57.0,Average
female,group A,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,< 5,26,44,39,109,36.333333333333336,Poor
male,group B,some college,standard,none,married,regularly,yes,,school_bus,5 - 10,71,69,68,208,69.33333333333333,Good
female,group C,bachelor's degree,standard,none,married,sometimes,no,2.0,private,> 10,88,90,91,269,89.66666666666667,Excellent
male,group E,bachelor's degree,standard,completed,single,never,no,3.0,school_bus,5 - 10,97,95,95,287,95.66666666666667,Excellent
female,,master's degree,free/reduced,none,married,,no,2.0,private,> 10,92,95,91,278,92.66666666666667,Excellent
male,group E,high school,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,68,54,51,173,57.666666666666664,Average
female,group C,some college,standard,completed,married,regularly,no,1.0,school_bus,> 10,80,80,81,241,80.33333333333333,Excellent
male,group C,associate's degree,standard,completed,married,never,no,3.0,private,5 - 10,61,60,55,176,58.666666666666664,Average
female,group D,some college,standard,,divorced,regularly,no,4.0,school_bus,< 5,67,62,73,202,67.33333333333333,Good
female,,bachelor's degree,free/reduced,completed,married,never,yes,1.0,school_bus,5 - 10,69,92,95,256,85.33333333333333,Excellent
female,group C,some high school,standard,completed,married,never,no,3.0,school_bus,,76,83,84,243,81.0,Excellent
female,group E,some high school,standard,completed,married,regularly,yes,0.0,school_bus,5 - 10,57,64,68,189,63.0,Good
male,group E,high school,standard,none,married,regularly,yes,0.0,school_bus,5 - 10,71,64,55,190,63.333333333333336,Good
male,group C,high school,free/reduced,none,married,regularly,no,,private,5 - 10,65,74,70,209,69.66666666666667,Good
male,group C,some college,free/reduced,none,single,sometimes,no,3.0,private,5 - 10,44,47,42,133,44.333333333333336,Average
male,group E,bachelor's degree,standard,none,single,sometimes,no,4.0,school_bus,5 - 10,78,65,63,206,68.66666666666667,Good
female,group C,associate's degree,standard,none,single,sometimes,no,2.0,private,< 5,83,77,84,244,81.33333333333333,Excellent
male,group C,some high school,standard,none,married,sometimes,yes,0.0,private,5 - 10,47,41,35,123,41.0,Average
male,group D,master's degree,standard,none,single,regularly,yes,1.0,,< 5,81,76,76,233,77.66666666666667,Good
female,group D,some college,free/reduced,,married,regularly,yes,1.0,school_bus,< 5,54,66,67,187,62.333333333333336,Good
female,,some high school,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,65,73,80,218,72.66666666666667,Good
male,group B,some high school,free/reduced,none,married,regularly,yes,,private,5 - 10,53,54,49,156,52.0,Average
female,,some college,standard,completed,married,sometimes,yes,5.0,school_bus,5 - 10,99,100,100,299,99.66666666666667,Excellent
female,group B,some college,free/reduced,none,married,regularly,yes,1.0,,> 10,58,69,72,199,66.33333333333333,Good
male,group D,some high school,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,83,89,81,253,84.33333333333333,Excellent
male,group D,some high school,standard,completed,married,sometimes,yes,3.0,school_bus,,54,57,59,170,56.666666666666664,Average
male,group C,associate's degree,standard,none,single,sometimes,yes,1.0,private,> 10,76,76,67,219,73.0,Good
male,group C,some college,standard,none,single,regularly,yes,2.0,school_bus,< 5,43,30,31,104,34.666666666666664,Poor
female,group C,high school,standard,none,single,regularly,no,3.0,private,5 - 10,52,55,57,164,54.666666666666664,Average
female,group D,associate's degree,standard,completed,single,sometimes,yes,0.0,school_bus,< 5,84,87,95,266,88.66666666666667,Excellent
male,group C,bachelor's degree,free/reduced,none,married,regularly,no,3.0,private,5 - 10,87,85,86,258,86.0,Excellent
male,group C,high school,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,63,55,55,173,57.666666666666664,Average
female,group C,some high school,standard,none,married,regularly,yes,2.0,school_bus,< 5,80,87,90,257,85.66666666666667,Excellent
male,group C,associate's degree,free/reduced,none,divorced,,,0.0,school_bus,< 5,64,57,57,178,59.333333333333336,Average
female,group B,some high school,free/reduced,,divorced,never,no,1.0,school_bus,5 - 10,52,64,61,177,59.0,Average
male,group C,some high school,standard,completed,married,sometimes,yes,4.0,private,< 5,63,62,64,189,63.0,Good
female,group E,master's degree,free/reduced,completed,,regularly,yes,2.0,school_bus,> 10,75,88,88,251,83.66666666666667,Excellent
female,group D,some high school,free/reduced,completed,married,sometimes,no,3.0,school_bus,< 5,38,53,48,139,46.333333333333336,Average
male,group D,high school,standard,none,married,regularly,yes,3.0,school_bus,5 - 10,80,69,71,220,73.33333333333333,Good
female,group C,master's degree,free/reduced,completed,married,regularly,yes,3.0,private,5 - 10,55,72,75,202,67.33333333333333,Good
male,group D,some college,standard,completed,,regularly,yes,3.0,school_bus,5 - 10,84,79,77,240,80.0,Excellent
male,group D,some high school,standard,none,single,sometimes,no,3.0,school_bus,> 10,71,57,61,189,63.0,Good
male,group D,some college,standard,none,,sometimes,yes,1.0,school_bus,5 - 10,95,87,88,270,90.0,Excellent
female,group B,associate's degree,free/reduced,none,married,sometimes,yes,2.0,private,> 10,73,64,66,203,67.66666666666667,Good
female,group C,some college,standard,completed,single,never,no,3.0,school_bus,5 - 10,77,88,92,257,85.66666666666667,Excellent
male,group D,associate's degree,standard,none,married,regularly,yes,,private,< 5,95,97,95,287,95.66666666666667,Excellent
male,group C,master's degree,free/reduced,completed,single,regularly,yes,4.0,private,< 5,73,69,72,214,71.33333333333333,Good
male,group B,,free/reduced,none,married,never,no,1.0,school_bus,5 - 10,35,36,31,102,34.0,Poor
female,group E,master's degree,standard,completed,divorced,sometimes,yes,2.0,school_bus,5 - 10,95,100,100,295,98.33333333333333,Excellent
male,group B,some high school,standard,none,married,regularly,no,2.0,,> 10,71,59,60,190,63.333333333333336,Good
male,group C,high school,standard,none,married,,yes,0.0,school_bus,< 5,86,79,78,243,81.0,Excellent
female,group B,,standard,none,single,regularly,no,2.0,school_bus,< 5,86,92,89,267,89.0,Excellent
male,group D,high school,free/reduced,none,married,never,yes,3.0,private,5 - 10,69,65,65,199,66.33333333333333,Good
female,group A,some high school,standard,none,divorced,sometimes,no,1.0,,5 - 10,31,43,43,117,39.0,Poor
male,group C,some high school,free/reduced,none,married,sometimes,yes,,,5 - 10,70,67,61,198,66.0,Good
male,group E,high school,standard,none,married,sometimes,no,3.0,school_bus,< 5,81,69,64,214,71.33333333333333,Good
female,group C,high school,standard,completed,married,sometimes,yes,0.0,school_bus,5 - 10,76,93,92,261,87.0,Excellent
male,group B,some high school,standard,none,married,sometimes,yes,6.0,private,> 10,77,62,62,201,67.0,Good
female,group D,some college,standard,completed,married,regularly,yes,1.0,private,5 - 10,57,73,70,200,66.66666666666667,Good
female,group D,high school,free/reduced,completed,single,sometimes,no,2.0,school_bus,> 10,52,69,72,193,64.33333333333333,Good
male,group B,some college,standard,completed,married,regularly,yes,0.0,,< 5,88,95,93,276,92.0,Excellent
male,group C,high school,free/reduced,completed,married,regularly,yes,2.0,private,> 10,72,57,57,186,62.0,Good
female,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,85,91,83,259,86.33333333333333,Excellent
male,group C,some college,standard,,single,never,no,,private,5 - 10,61,60,57,178,59.333333333333336,Average
female,group C,some high school,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,51,56,58,165,55.0,Average
male,group C,associate's degree,standard,none,married,regularly,no,1.0,school_bus,5 - 10,100,89,86,275,91.66666666666667,Excellent
male,group A,some college,free/reduced,completed,married,sometimes,yes,1.0,private,5 - 10,49,59,53,161,53.666666666666664,Average
female,group E,associate's degree,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10,79,82,86,247,82.33333333333333,Excellent
male,group C,master's degree,free/reduced,completed,married,sometimes,yes,1.0,school_bus,5 - 10,81,76,73,230,76.66666666666667,Good
female,group B,,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,64,90,80,234,78.0,Good
female,group E,some college,standard,none,married,sometimes,yes,2.0,private,> 10,79,79,79,237,79.0,Good
male,group A,some college,standard,completed,single,regularly,yes,1.0,private,> 10,83,75,77,235,78.33333333333333,Good
female,group E,high school,free/reduced,none,married,never,no,1.0,school_bus,5 - 10,58,60,59,177,59.0,Average
male,group D,associate's degree,free/reduced,none,married,sometimes,yes,7.0,,5 - 10,65,62,58,185,61.666666666666664,Good
female,group C,some high school,standard,none,divorced,sometimes,yes,5.0,private,< 5,77,82,78,237,79.0,Good
female,,associate's degree,standard,completed,married,sometimes,yes,2.0,school_bus,,52,78,75,205,68.33333333333333,Good
female,group D,some college,free/reduced,completed,widowed,sometimes,no,2.0,private,5 - 10,42,58,51,151,50.333333333333336,Average
male,group D,some college,standard,completed,single,regularly,yes,1.0,private,5 - 10,82,77,85,244,81.33333333333333,Excellent
female,group C,high school,free/reduced,completed,married,regularly,yes,6.0,school_bus,5 - 10,49,66,66,181,60.333333333333336,Good
female,group D,high school,standard,none,divorced,regularly,yes,3.0,private,5 - 10,41,43,47,131,43.666666666666664,Average
female,group C,some high school,standard,none,divorced,sometimes,yes,3.0,,< 5,49,62,57,168,56.0,Average
male,group E,some college,standard,none,married,sometimes,yes,3.0,school_bus,> 10,70,64,57,191,63.666666666666664,Good
male,group B,some high school,standard,none,married,regularly,yes,4.0,school_bus,5 - 10,65,54,59,178,59.333333333333336,Average
male,group D,some college,standard,completed,married,regularly,yes,0.0,private,5 - 10,81,69,71,221,73.66666666666667,Good
female,group D,bachelor's degree,free/reduced,none,single,regularly,yes,0.0,school_bus,5 - 10,51,58,59,168,56.0,Average
female,,associate's degree,standard,none,married,sometimes,yes,4.0,school_bus,> 10,50,59,58,167,55.666666666666664,Average
female,group A,,standard,none,married,regularly,yes,5.0,private,,44,59,52,155,51.666666666666664,Average
male,group D,some college,free/reduced,,married,regularly,yes,0.0,private,5 - 10,51,42,39,132,44.0,Average
female,group D,some high school,standard,none,married,regularly,yes,2.0,private,5 - 10,74,82,76,232,77.33333333333333,Good
male,group C,bachelor's degree,standard,none,married,regularly,no,1.0,private,< 5,53,45,49,147,49.0,Average
female,group E,some high school,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,37,44,40,121,40.333333333333336,Average
male,group B,some high school,standard,completed,single,sometimes,yes,0.0,private,5 - 10,65,71,61,197,65.66666666666667,Good
female,group D,associate's degree,standard,completed,single,regularly,yes,2.0,school_bus,< 5,87,99,100,286,95.33333333333333,Excellent
